condition,param_source,waveform_mismatch,xor_score_on_twin,xor_accuracy_twin,xor_separation_twin,xor_accuracy_specimen,xor_separation_specimen,transfer_success_75,transfer_success_100,success,error_message,duration_seconds,num_nodes,num_edges,network_density,specimen_idx,specimen_seed,true_tau_v,true_tau_w,true_a,true_b,true_v_scale,true_R_off,true_R_on,true_alpha,ml_abs_err_tau_v,ml_rel_err_tau_v,ml_abs_err_tau_w,ml_rel_err_tau_w,ml_abs_err_a,ml_rel_err_a,ml_abs_err_b,ml_rel_err_b,ml_abs_err_v_scale,ml_rel_err_v_scale,ml_abs_err_R_off,ml_rel_err_R_off,ml_abs_err_R_on,ml_rel_err_R_on,ml_abs_err_alpha,ml_rel_err_alpha,waveform_mismatch_before,opt_n_evals,opt_success,opt_final_mismatch,refined_abs_err_tau_v,refined_rel_err_tau_v,refined_abs_err_tau_w,refined_rel_err_tau_w,refined_abs_err_a,refined_rel_err_a,refined_abs_err_b,refined_rel_err_b,refined_abs_err_v_scale,refined_rel_err_v_scale,refined_abs_err_R_off,refined_rel_err_R_off,refined_abs_err_R_on,refined_rel_err_R_on,refined_abs_err_alpha,refined_rel_err_alpha
ml_refine,ml_refined,0.0025404422438756,0.0021214102732112,0.75,1.1358074640272684,0.75,1.1411914140398791,True,False,True,,34610.29712367058,30,91,0.2091954022988505,32,184779,80.96285273413359,1055.7002989483497,0.6006968835493667,0.7597785606089695,8.019173999262522,99.25643410452942,24.396667147017823,0.0109551128386959,14.049244954918962,17.352704951042945,66.3978851598174,6.289463517814125,0.0272372962290409,4.534282925452902,0.0219911046658782,2.894409740300884,2.5103448475425436,31.30428205875195,62.801092973849805,63.27155870585592,5.893069897805802,24.15522522920512,0.0025413075195569,23.197456144705946,1.3462421475908009,15457.0,True,0.0025404422438756,2.376480518115315,2.9352727057633254,0.7910348304196759,0.0749298670472672,0.0224663019569834,3.740039705299558,0.034716176326054,4.569249268320953,2.714425994730612,33.849196874221626,45.782685846420875,46.12566052711491,2.36847543043363,9.7081925828276,0.0014291268405701,13.045295366350068
random,random,1.6302145503966643,0.018413842375154,0.75,1.132748066163236,0.75,0.988869212038595,True,False,True,,571.3658998012543,30,91,0.2091954022988505,32,184779,80.96285273413359,1055.7002989483497,0.6006968835493667,0.7597785606089695,8.019173999262522,99.25643410452942,24.396667147017823,0.0109551128386959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,66.30107593536377,30,60,0.1379310344827586,33,347449,59.833844214989824,786.4833794649228,0.6307814470388509,0.9240319633226644,5.795892874156429,183.57121876296728,24.24650156706823,0.004758011994295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.0338829534034653,0.0,0.5,0.0,0.5,0.0,False,False,True,,62.321155071258545,30,60,0.1379310344827586,33,347449,59.833844214989824,786.4833794649228,0.6307814470388509,0.9240319633226644,5.795892874156429,183.57121876296728,24.24650156706823,0.004758011994295,0.7057450785521553,1.1795081660057696,154.2166795112894,19.60838379269881,0.0562868996272419,8.92336004531405,0.0217700469987105,2.3559841932386316,0.7875071880017055,13.587331668940427,13.2460691949602,7.215765785189186,4.387485642477177,18.095334827265127,0.0008174043125312,17.179534148543663,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0004555474562186,0.0,0.5,0.0,0.5,0.0,False,False,True,,6065.522407054901,30,60,0.1379310344827586,33,347449,59.833844214989824,786.4833794649228,0.6307814470388509,0.9240319633226644,5.795892874156429,183.57121876296728,24.24650156706823,0.004758011994295,0.7057450785521553,1.1795081660057696,154.21667951128904,19.608383792698763,0.0562868996272418,8.923360045314032,0.0217700469987103,2.3559841932386076,0.7875071880017055,13.587331668940427,13.2460691949602,7.215765785189186,4.3874856424771735,18.095334827265113,0.0008174043125312,17.179534148543645,0.0338829463676847,6259.0,True,0.0004555474562186,1.1495927459125852,1.9213085186036951,11.139153751411072,1.416324113420945,0.027205568343346,4.312994376538386,0.0493362774083255,5.339239264579262,1.4947054758607328,25.789045938025424,58.50928931660552,31.872801036486344,3.8821789588091775,16.0112952710092,0.0014878579983823,31.270580420894262
random,random,5.519891909238146,0.0053299165581548,0.75,1.4943176702198506,0.5,-3.893213662564676e-08,False,False,True,,111.102441072464,30,60,0.1379310344827586,33,347449,59.833844214989824,786.4833794649228,0.6307814470388509,0.9240319633226644,5.795892874156429,183.57121876296728,24.24650156706823,0.004758011994295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,143.9896330833435,30,70,0.16091954022988506,34,421909,62.72966956297133,820.1451268120387,0.763576302959015,0.7700357505649773,3.956034353706077,144.4868771077814,14.846457288223142,0.0030750827313555796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.08473919115691163,0.0,0.5,0.0,0.5,0.0,False,False,True,,125.30855989456177,30,70,0.16091954022988506,34,421909,62.72966956297133,820.1451268120387,0.763576302959015,0.7700357505649773,3.956034353706077,144.4868771077814,14.846457288223142,0.0030750827313555796,2.0364523826571386,3.2463942450862016,23.858910617483957,2.909108380637741,0.05298523141382405,6.939087973468573,0.09720333691464622,12.623223899761102,1.6453499376721958,41.5908910419146,15.03881470941036,10.408429478465095,16.05550248671453,108.14366131199739,0.0023531846255251854,76.52426794916084,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.04203965769615011,0.0,0.5,0.0,0.5,0.0,False,False,True,,16471.699918985367,30,70,0.16091954022988506,34,421909,62.72966956297133,820.1451268120387,0.763576302959015,0.7700357505649773,3.956034353706077,144.4868771077814,14.846457288223142,0.0030750827313555796,2.036452382657167,3.2463942450862473,23.858910617483957,2.909108380637741,0.05298523141382405,6.939087973468573,0.09720333691464622,12.623223899761102,1.6453499376721923,41.59089104191451,15.03881470941036,10.408429478465095,16.055502486714527,108.14366131199738,0.002353184625525187,76.5242679491609,0.08473919237089042,6601.0,True,0.04203965769615011,0.07641190753571436,0.12181143001062085,57.56824223059141,7.01927504640016,0.06018417506899043,7.8818809368340155,0.06199951599140152,8.051511366564577,0.38880440485144563,9.828135200023711,62.54614729759609,43.288462280831155,21.438883731340127,144.40403737396653,0.002027622425840415,65.93716452660836
random,random,1.141301635021364,0.0,0.5,0.0,0.5,0.0,False,False,True,,147.8436999320984,30,70,0.16091954022988506,34,421909,62.72966956297133,820.1451268120387,0.763576302959015,0.7700357505649773,3.956034353706077,144.4868771077814,14.846457288223142,0.0030750827313555796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,140.7909996509552,30,83,0.19080459770114944,37,486232,82.19687261135266,1180.3071590516201,0.702881199508509,0.9249722875161804,2.1052749553738264,100.17295106130032,25.143165115181702,0.0029777597662871526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.005419882040585924,0.0,0.5,0.0,0.5,0.0,False,False,True,,140.14826607704163,30,83,0.19080459770114944,37,486232,82.19687261135266,1180.3071590516201,0.702881199508509,0.9249722875161804,2.1052749553738264,100.17295106130032,25.143165115181702,0.0029777597662871526,4.930650094954117,5.998586002488761,78.36698474428476,6.6395415924822645,0.004042784409011735,0.575173217218427,0.021035984156654308,2.2742285837414453,3.2923497240671735,156.38573553097612,59.89208155207038,59.78867640163654,2.5246249132666456,10.040998822905594,0.0002357311039065265,7.9163906591450575,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0005089085617041048,0.0,0.5,0.0,0.5,0.0,False,False,True,,20061.05256986618,30,83,0.19080459770114944,37,486232,82.19687261135266,1180.3071590516201,0.702881199508509,0.9249722875161804,2.1052749553738264,100.17295106130032,25.143165115181702,0.0029777597662871526,4.930650094954117,5.998586002488761,78.36698474428454,6.639541592482246,0.004042784409011957,0.5751732172184586,0.021035984156654308,2.2742285837414453,3.2923497240671744,156.38573553097618,59.89208155207038,59.78867640163654,2.5246249132666456,10.040998822905594,0.00023573110390652735,7.916390659145085,0.005419882712977531,7042.0,True,0.0005089085617041048,0.7569387475851528,0.9208850939660774,40.33086997890541,3.416980882443173,0.0249053760643424,3.543326536292933,0.028261341594958522,3.0553717093290516,2.7809488492197194,132.09433010111601,30.46820255712825,30.415598456766013,2.1328828273877214,8.482952792969497,0.00045007146113289773,15.114431026772937
random,random,4.413782800440017,0.014331633399057075,0.75,1.3871696998058023,0.5,0.0,False,False,True,,185.6997230052948,30,83,0.19080459770114944,37,486232,82.19687261135266,1180.3071590516201,0.702881199508509,0.9249722875161804,2.1052749553738264,100.17295106130032,25.143165115181702,0.0029777597662871526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,5.098415023496727e-10,0.75,7.464298068526887e-09,0.75,7.464298068526887e-09,True,False,True,,121.61100578308105,30,62,0.1425287356321839,38,917040,70.18940018777312,755.8703145410628,0.612894507975754,0.9085269884602076,5.924506533396073,140.59999107577033,29.580751613177476,0.005255953863007984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.026258724080060993,2.1225647905964706e-09,0.75,1.1054596127380023e-08,1.0,3.5057621028400376e-08,True,True,True,,116.90160703659058,30,62,0.1425287356321839,38,917040,70.18940018777312,755.8703145410628,0.612894507975754,0.9085269884602076,5.924506533396073,140.59999107577033,29.580751613177476,0.005255953863007984,3.255994075477332,4.638868642219688,13.012308073233157,1.721500080490929,0.010086396720479729,1.6456986622619643,0.03516185657007442,3.870204959546369,0.6831929748133012,11.531643537747042,31.198189435653944,22.189325331335784,0.015050317770995747,0.050878753750936916,0.0034126218249075535,64.92868561874748,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,1.973948436613621e-05,0.0,0.5,0.0,0.5,0.0,False,False,True,,13757.203748941422,30,62,0.1425287356321839,38,917040,70.18940018777312,755.8703145410628,0.612894507975754,0.9085269884602076,5.924506533396073,140.59999107577033,29.580751613177476,0.005255953863007984,3.255994075477318,4.638868642219666,13.012308073233271,1.721500080490944,0.01008639672047984,1.6456986622619825,0.035161856570074645,3.870204959546393,0.6831929748133003,11.531643537747026,31.198189435653944,22.189325331335784,0.015050317771002852,0.050878753750960945,0.003412621824907554,64.9286856187475,0.026258716652797432,7627.0,True,1.973948436613621e-05,0.37695439791393426,0.5370531688616169,1.0502833473188957,0.13895020443506248,0.0028558806060480224,0.4659660950486172,0.006927909939101307,0.7625431083869445,1.8147003561317696,30.630405180107186,7.055370633015826,5.018044865457083,0.46237943129621684,1.5631091371210306,0.0001836195568460262,3.493553370869723
random,random,0.3457517873107068,0.0,0.5,0.0,0.75,7.06113900683647e-09,True,False,True,,88.45683407783508,30,62,0.1425287356321839,38,917040,70.18940018777312,755.8703145410628,0.612894507975754,0.9085269884602076,5.924506533396073,140.59999107577033,29.580751613177476,0.005255953863007984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,125.25221014022827,30,64,0.1471264367816092,39,500186,84.12162053555934,885.3402774857162,0.7663425151314801,0.8997932410401123,4.506799275208175,165.57633016706774,26.39003090955054,0.003031685466766609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.2667850431450792,0.0,0.5,0.0,0.5,0.0,False,False,True,,129.77485990524292,30,64,0.1471264367816092,39,500186,84.12162053555934,885.3402774857162,0.7663425151314801,0.8997932410401123,4.506799275208175,165.57633016706774,26.39003090955054,0.003031685466766609,14.081797804383342,16.73980804781814,74.58414405764245,8.424347785175438,0.0076276017444352195,0.9953254051331394,0.013386302364098435,1.487708703739193,0.8422966057107928,18.689463502969,18.32390393218776,11.066741190415165,2.8475134123214474,10.790110182402794,0.0005509515039066942,18.17310838387181,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0002877781778720854,0.0,0.5,0.0,0.5,0.0,False,False,True,,12999.598666906357,30,64,0.1471264367816092,39,500186,84.12162053555934,885.3402774857162,0.7663425151314801,0.8997932410401123,4.506799275208175,165.57633016706774,26.39003090955054,0.003031685466766609,14.081797804383342,16.73980804781814,74.58414405764256,8.424347785175451,0.0076276017444351085,0.9953254051331248,0.013386302364098435,1.487708703739193,0.8422966057107919,18.68946350296898,18.32390393218776,11.066741190415165,2.8475134123214474,10.790110182402794,0.0005509515039066938,18.173108383871796,0.26678504447766627,6268.0,True,0.0002877781778720854,0.5755320444815339,0.684166615926716,1.6439169224162242,0.18568193091639398,0.007104304602533529,0.9270403848581484,0.010621728559079169,1.1804632523823542,1.1027381351971046,24.46832148125122,17.021111001376653,10.279918019799055,0.10556760824943368,0.40002836150839366,0.0001649915820311769,5.4422392559379364
random,random,1.7434654474044813,2.4430390056506823e-05,0.75,0.00046191659586103384,0.5,0.0,False,False,True,,126.74996709823608,30,64,0.1471264367816092,39,500186,84.12162053555934,885.3402774857162,0.7663425151314801,0.8997932410401123,4.506799275208175,165.57633016706774,26.39003090955054,0.003031685466766609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,1.2497873151051664e-05,0.75,0.07695949341711206,0.75,0.07695949341711206,True,False,True,,140.91038918495178,30,50,0.11494252873563218,36,258795,41.7986553105935,1198.2813946876115,0.6907653045602742,0.8691703132526506,4.614240487891616,204.2105094286823,19.102622380898723,0.006685730348556867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.7745351280409767,0.0,0.5,0.0,0.5,0.0,False,False,True,,121.66382598876953,30,50,0.11494252873563218,36,258795,41.7986553105935,1198.2813946876115,0.6907653045602742,0.8691703132526506,4.614240487891616,204.2105094286823,19.102622380898723,0.006685730348556867,1.3326165551408735,3.1881804456038214,383.2158790309718,31.980458073526467,0.10105367010902255,14.629233609050738,0.006063959443842304,0.6976721766361064,1.4942912043787278,32.384337319815984,51.81848215738759,25.375032020797693,9.800367125038008,51.30377876697381,0.0013430626168366875,20.088494849902172,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.02794902239564445,0.013149869799890634,0.5,5.342573883293511e-09,0.5,-4.7184229301500125e-09,False,False,True,,36807.083057165146,30,50,0.11494252873563218,36,258795,41.7986553105935,1198.2813946876115,0.6907653045602742,0.8691703132526506,4.614240487891616,204.2105094286823,19.102622380898723,0.006685730348556867,1.3326165551408735,3.1881804456038214,383.2158790309719,31.980458073526474,0.10105367010902278,14.62923360905077,0.006063959443842304,0.6976721766361064,1.4942912043787286,32.384337319816,51.81848215738759,25.375032020797693,9.800367125038008,51.30377876697381,0.0013430626168366875,20.088494849902172,0.7745351330972624,16348.0,True,0.02794902239564445,10.925232896844086,26.13776164720075,161.95580110521723,13.515673515687451,0.06559617239603077,9.496159108380766,0.013292826057651141,1.5293695439708157,0.8284930167722457,17.955133004627026,3.6852764353976113,1.804645826361272,1.9142546241775236,10.02089967543735,0.0019047723887647148,28.49011642663316
random,random,2.6171138416612103,0.0,0.5,0.0,0.5,2.8752664693598717e-09,False,False,True,,114.02314782142639,30,50,0.11494252873563218,36,258795,41.7986553105935,1198.2813946876115,0.6907653045602742,0.8691703132526506,4.614240487891616,204.2105094286823,19.102622380898723,0.006685730348556867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.008153881982157829,0.75,1.3337317254061312,0.75,1.3337317254061312,True,False,True,,161.89616084098816,30,71,0.1632183908045977,35,989436,56.55821832846062,1107.7621875786535,0.7491031735915682,0.7836698553442152,3.9192992827525206,208.25490193348338,20.022355913415936,0.012968969807665005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,3.6057461045307204,0.008230293529296162,0.75,1.3281999811199148,0.75,1.3337317254061312,True,False,True,,179.384663105011,30,71,0.1632183908045977,35,989436,56.55821832846062,1107.7621875786535,0.7491031735915682,0.7836698553442152,3.9192992827525206,208.25490193348338,20.022355913415936,0.012968969807665005,7.232671130344698,12.788010909976567,7.645311989906077,0.6901582375380142,0.06703716828187267,8.948990023832712,0.04594212585589719,5.862433719599354,0.9301409830751552,23.7323285604815,21.81079941203933,10.4731265432567,2.710124234022132,13.535491256514343,0.0022334536815555393,17.221519499675214,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0016715432683553693,0.008686603224644873,0.75,1.341827527995076,0.75,1.3337317254061312,True,False,True,,41984.739322185516,30,71,0.1632183908045977,35,989436,56.55821832846062,1107.7621875786535,0.7491031735915682,0.7836698553442152,3.9192992827525206,208.25490193348338,20.022355913415936,0.012968969807665005,7.232671130344698,12.788010909976567,7.645311989906077,0.6901582375380142,0.06703716828187267,8.948990023832712,0.045942125855896965,5.862433719599326,0.9301409830751544,23.732328560481474,21.810799412039415,10.47312654325674,2.7101242340221425,13.535491256514398,0.0022334536815555393,17.221519499675214,3.605746133918805,12847.0,True,0.0016715432683553693,2.3309602886357297,4.121346742386062,31.56617007185514,2.8495439206902,0.02054636105315888,2.7427945541742598,0.0018468332264931497,0.23566470161676584,0.7351583538620181,18.757392605316927,62.7082038607995,30.111273866100106,3.307455357849097,16.518812132474505,0.00038661660807380767,2.981089560901109
random,random,4.70236066943225,0.003592950286399388,0.75,1.4268766795238181,0.75,1.3337317254061312,True,False,True,,208.00075316429138,30,71,0.1632183908045977,35,989436,56.55821832846062,1107.7621875786535,0.7491031735915682,0.7836698553442152,3.9192992827525206,208.25490193348338,20.022355913415936,0.012968969807665005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,150.7595980167389,30,69,0.15862068965517243,41,870910,67.1928370991635,994.2562120571489,0.6748280208608719,0.9268071976290643,3.201785703219989,148.46762649821576,12.424369784781094,0.007335879001837349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.10836792792516776,0.0,0.5,0.0,0.5,0.007172784577531899,False,False,True,,109.29776692390442,30,69,0.15862068965517243,41,870910,67.1928370991635,994.2562120571489,0.6748280208608719,0.9268071976290643,3.201785703219989,148.46762649821576,12.424369784781094,0.007335879001837349,3.0833259438309852,4.588771775295051,37.241436982329446,3.7456579632801024,0.023172406839106263,3.4338240439559122,0.061104516804161846,6.5930127597071895,2.161812582530608,67.51896544134686,7.5581534804674675,5.090775449658858,19.556362621431347,157.4032563424585,0.0012126466489477692,16.53035215157852,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.04427004548238775,0.0,0.5,0.0,0.5,0.007172784577531899,False,False,True,,10745.916460037231,30,69,0.15862068965517243,41,870910,67.1928370991635,994.2562120571489,0.6748280208608719,0.9268071976290643,3.201785703219989,148.46762649821576,12.424369784781094,0.007335879001837349,3.0833259438309852,4.588771775295051,37.241436982329446,3.7456579632801024,0.023172406839106152,3.433824043955896,0.061104516804161846,6.5930127597071895,2.16181258253061,67.51896544134692,7.558153480467439,5.090775449658839,19.55636262143134,157.40325634245843,0.0012126466489477692,16.53035215157852,0.10836792800694031,7834.0,True,0.04427004548238775,1.8525215339456196,2.757022346308882,173.42759952786548,17.44294855035611,0.037610399130901695,5.5733309765870604,0.09664284830971448,10.427502995932311,1.0681320099159928,33.36050906868713,47.38100485790082,31.913357797525187,11.421754468583666,91.93025212822073,0.0039260082935273334,53.51789797822627
random,random,0.767228606059202,0.004609307796929307,0.75,0.40644972106195754,0.75,0.4196126608581053,True,False,True,,143.56380915641785,30,69,0.15862068965517243,41,870910,67.1928370991635,994.2562120571489,0.6748280208608719,0.9268071976290643,3.201785703219989,148.46762649821576,12.424369784781094,0.007335879001837349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,89.21617984771729,30,66,0.15172413793103448,43,149503,80.20819651021897,1114.598185298945,0.7359757568345284,0.7919878567479903,4.088328834152158,97.96177142615113,22.00102290224129,0.006212343970790817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.2903683118381115,0.0,0.5,0.0,0.5,0.0,False,False,True,,90.82822108268738,30,66,0.15172413793103448,43,149503,80.20819651021897,1114.598185298945,0.7359757568345284,0.7919878567479903,4.088328834152158,97.96177142615113,22.00102290224129,0.006212343970790817,2.592001476006331,3.2315917683959694,10.608632932560113,0.9517898981428747,0.04638167776869673,6.3020659759072455,0.08141949441978835,10.280396816161733,0.8167250163286779,19.976989362649306,85.65749677010479,87.43971808900024,10.555599017998915,47.97776478327114,0.001161258456129642,18.69275820683603,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0003113737390223327,0.0,0.5,0.0,0.5,0.0,False,False,True,,6902.220387220383,30,66,0.15172413793103448,43,149503,80.20819651021897,1114.598185298945,0.7359757568345284,0.7919878567479903,4.088328834152158,97.96177142615113,22.00102290224129,0.006212343970790817,2.592001476006317,3.231591768395951,10.608632932560113,0.9517898981428747,0.04638167776869673,6.3020659759072455,0.08141949441978846,10.280396816161748,0.8167250163286788,19.976989362649327,85.65749677010473,87.43971808900018,10.555599017998901,47.97776478327107,0.001161258456129642,18.69275820683603,0.29036831038611993,5899.0,True,0.0003113737390223327,1.1271779946078482,1.4053152216966183,29.698932953308258,2.6645416568070295,0.015037020050975514,2.04314067539499,0.031058552085212132,3.921594481109997,0.9668820073522628,23.6498101437363,68.27824955929873,69.69887188156949,3.6879427739296915,16.762596858790737,0.002238971528747109,36.040687753827086
random,random,6.369696995087861,0.2116519293572544,0.75,0.8864963362895882,0.75,0.37522841207835067,True,False,True,,164.63735818862915,30,66,0.15172413793103448,43,149503,80.20819651021897,1114.598185298945,0.7359757568345284,0.7919878567479903,4.088328834152158,97.96177142615113,22.00102290224129,0.006212343970790817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,140.98347997665405,30,75,0.1724137931034483,42,384681,65.47660240060617,1095.9002331977413,0.663551967365033,0.9525393277879732,5.5616481602668095,146.1370356894172,13.753351013689693,0.009961991123730248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.05372647404247362,0.0,0.5,0.0,0.25,-0.48078545994354194,False,False,True,,114.30014300346375,30,75,0.1724137931034483,42,384681,65.47660240060617,1095.9002331977413,0.663551967365033,0.9525393277879732,5.5616481602668095,146.1370356894172,13.753351013689693,0.009961991123730248,4.844327119176853,7.398562145192504,14.454958786546968,1.3190031673200158,0.03337683059229968,5.030025111644105,0.08661813500473159,9.093391996400449,0.4136447179318061,7.4374485045548955,31.64182059588532,21.65215713223549,13.57189395187081,98.6806338198091,0.0040568221821768455,40.72300498030128,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.004485481487002694,0.019876476820342326,0.75,1.1072621976204586,0.75,0.928507310332187,True,False,True,,14846.883723974228,30,75,0.1724137931034483,42,384681,65.47660240060617,1095.9002331977413,0.663551967365033,0.9525393277879732,5.5616481602668095,146.1370356894172,13.753351013689693,0.009961991123730248,4.844327119176839,7.398562145192482,14.454958786546968,1.3190031673200158,0.03337683059229968,5.030025111644105,0.08661813500473192,9.093391996400484,0.41364471793180524,7.4374485045548795,31.641820595885378,21.65215713223553,13.571893951870804,98.68063381980906,0.004056822182176846,40.72300498030129,0.053726473883079676,6241.0,True,0.004485481487002694,2.124474550506527,3.244631628112112,79.1750168929018,7.224655538384983,0.039753537491633795,5.991020966075077,0.08939656469026636,9.385078607565918,1.2223736776062344,21.97862292543178,74.21019133296576,50.78123487507491,4.513995687864769,32.82106072431981,0.0010742414177557572,10.783400563502099
random,random,0.9096027027604683,0.0006244890053292984,0.75,1.4966290417493164,0.75,1.437650509300887,True,False,True,,192.13729310035706,30,75,0.1724137931034483,42,384681,65.47660240060617,1095.9002331977413,0.663551967365033,0.9525393277879732,5.5616481602668095,146.1370356894172,13.753351013689693,0.009961991123730248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,2.0830004388017187e-12,0.75,4.99995600478087e-11,0.75,4.99995600478087e-11,True,False,True,,139.64987182617188,30,73,0.167816091954023,46,648143,68.56329960824173,758.4345958276051,0.6168358887217423,0.9132940063657745,2.491142986309863,142.60757761675018,14.420886143687556,0.006222022691802853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.12272646512694635,0.0020521586112645096,0.75,0.02306740313528688,0.75,0.3343327244328309,True,False,True,,116.15285778045654,30,73,0.167816091954023,46,648143,68.56329960824173,758.4345958276051,0.6168358887217423,0.9132940063657745,2.491142986309863,142.60757761675018,14.420886143687556,0.006222022691802853,5.307137827878648,7.740493614214793,140.54014128335473,18.530291478855677,0.020202766863450905,3.275225587480245,0.04257540130480486,4.661741016954803,3.3878000251335143,135.99380058130978,45.576084966378914,31.959090623381964,14.063899044071979,97.52451343033893,0.0020565231396332427,33.05232411463665,,,,,,,,,,,,,,,,,,,,
ml_refine,ml_refined,0.0005508450731573987,1.0164602493034636e-10,0.75,2.366644658025052e-10,0.75,4.99995600478087e-11,True,False,True,,14506.72974395752,30,73,0.167816091954023,46,648143,68.56329960824173,758.4345958276051,0.6168358887217423,0.9132940063657745,2.491142986309863,142.60757761675018,14.420886143687556,0.006222022691802853,5.307137827878634,7.740493614214772,140.5401412833544,18.530291478855627,0.020202766863450794,3.2752255874802274,0.04257540130480486,4.661741016954803,3.3878000251335143,135.99380058130978,45.57608496637886,31.95909062338192,14.063899044071983,97.52451343033894,0.0020565231396332427,33.05232411463665,0.12272646754097533,7573.0,True,0.0005508450731573987,0.7548384465685984,1.100936581057953,10.710422699162905,1.4121748609679732,0.008193299809343357,1.328278713645197,0.012694784938593662,1.389999808245692,2.4413974005258625,98.00310194334962,91.34204932546467,64.05132942575972,5.031822581102231,34.892603207119244,0.0009459478195136218,15.203220096844586
random,random,0.3634473530998851,1.1477009342897304e-08,0.75,7.905146668374385e-07,0.5,-4.965997835171265e-09,False,False,True,,161.55140781402588,30,73,0.167816091954023,46,648143,68.56329960824173,758.4345958276051,0.6168358887217423,0.9132940063657745,2.491142986309863,142.60757761675018,14.420886143687556,0.006222022691802853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,true,0.0,0.0,0.5,0.0,0.5,0.0,False,False,True,,125.46521377563477,30,72,0.16551724137931034,44,654811,68.84704346228908,929.6049467989184,0.6226078607135499,0.805908696970055,4.632987763833189,214.38327374670064,29.979948759238678,0.004601995326752195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ml_only,ml_predicted,0.42817006769056115,0.0,0.5,0.0,0.5,0.0,False,False,True,,131.5654330253601,30,72,0.16551724137931034,44,654811,68.84704346228908,929.6049467989184,0.6226078607135499,0.805908696970055,4.632987763833189,214.38327374670064,29.979948759238678,0.004601995326752195,9.092415691137553,13.206690126213932,112.80088421487415,12.134281836955608,0.0003276424647116194,0.05262420944757992,0.005037240555697431,0.6250386146731904,1.2602239773510515,27.201107396864366,61.374214187197225,28.628266149011143,4.399195092229764,14.673791231412384,0.0007931473781545169,17.23485802579929,,,,,,,,,,,,,,,,,,,,
